id,activity_date,activity_hour,step_total,total_intensity,average_intensity
1503960366,2016-03-28,2016-03-28T11:00:00Z,242,10,0.166667
1503960366,2016-03-28,2016-03-28T12:00:00Z,198,9,0.15
1503960366,2016-03-28,2016-03-28T13:00:00Z,3422,70,1.166667
1503960366,2016-03-28,2016-03-28T14:00:00Z,1116,33,0.55
1503960366,2016-03-28,2016-03-28T15:00:00Z,281,10,0.166667
1503960366,2016-03-28,2016-03-28T16:00:00Z,228,10,0.166667
1503960366,2016-03-28,2016-03-28T17:00:00Z,135,14,0.233333
1503960366,2016-03-28,2016-03-28T18:00:00Z,252,19,0.316667
1503960366,2016-03-28,2016-03-28T19:00:00Z,3298,90,1.5
1503960366,2016-03-28,2016-03-28T20:00:00Z,872,18,0.3
1503960366,2016-03-28,2016-03-28T21:00:00Z,81,7,0.116667
1503960366,2016-03-28,2016-03-28T22:00:00Z,196,12,0.2
1503960366,2016-03-28,2016-03-28T23:00:00Z,641,26,0.433333
1503960366,2016-03-29,2016-03-29T00:00:00Z,0,0,0
1503960366,2016-03-29,2016-03-29T01:00:00Z,242,13,0.216667
1503960366,2016-03-29,2016-03-29T02:00:00Z,15,2,0.033333
1503960366,2016-03-29,2016-03-29T03:00:00Z,0,0,0
1503960366,2016-03-29,2016-03-29T04:00:00Z,0,0,0
1503960366,2016-03-29,2016-03-29T05:00:00Z,6,1,0.016667
1503960366,2016-03-29,2016-03-29T06:00:00Z,21,1,0.016667
1503960366,2016-03-29,2016-03-29T07:00:00Z,53,3,0.05
1503960366,2016-03-29,2016-03-29T08:00:00Z,185,10,0.166667
1503960366,2016-03-29,2016-03-29T09:00:00Z,1580,32,0.533333
1503960366,2016-03-29,2016-03-29T10:00:00Z,446,17,0.283333
1503960366,2016-03-29,2016-03-29T11:00:00Z,869,25,0.416667
1503960366,2016-03-29,2016-03-29T12:00:00Z,147,9,0.15
1503960366,2016-03-29,2016-03-29T13:00:00Z,1158,39,0.65
1503960366,2016-03-29,2016-03-29T14:00:00Z,243,5,0.083333
1503960366,2016-03-29,2016-03-29T15:00:00Z,413,13,0.216667
1503960366,2016-03-29,2016-03-29T16:00:00Z,348,16,0.266667
1503960366,2016-03-29,2016-03-29T17:00:00Z,288,12,0.2
1503960366,2016-03-29,2016-03-29T18:00:00Z,535,22,0.366667
1503960366,2016-03-29,2016-03-29T19:00:00Z,198,24,0.4
1503960366,2016-03-29,2016-03-29T20:00:00Z,3559,97,1.616667
1503960366,2016-03-29,2016-03-29T21:00:00Z,1034,19,0.316667
1503960366,2016-03-29,2016-03-29T22:00:00Z,0,0,0
1503960366,2016-03-29,2016-03-29T23:00:00Z,701,23,0.383333
1503960366,2016-03-30,2016-03-30T00:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T01:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T02:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T03:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T04:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T05:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T06:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T07:00:00Z,0,0,0
1503960366,2016-03-30,2016-03-30T08:00:00Z,15,1,0.016667
1503960366,2016-03-30,2016-03-30T09:00:00Z,1379,23,0.383333
1503960366,2016-03-30,2016-03-30T10:00:00Z,233,13,0.216667
1503960366,2016-03-30,2016-03-30T11:00:00Z,475,12,0.2
1503960366,2016-03-30,2016-03-30T12:00:00Z,1979,52,0.866667
1503960366,2016-03-30,2016-03-30T13:00:00Z,26,3,0.05
1503960366,2016-03-30,2016-03-30T14:00:00Z,443,12,0.2
1503960366,2016-03-30,2016-03-30T15:00:00Z,209,12,0.2
1503960366,2016-03-30,2016-03-30T16:00:00Z,67,4,0.066667
1503960366,2016-03-30,2016-03-30T17:00:00Z,35,4,0.066667
1503960366,2016-03-30,2016-03-30T18:00:00Z,2696,72,1.2
1503960366,2016-03-30,2016-03-30T19:00:00Z,1299,38,0.633333
1503960366,2016-03-30,2016-03-30T20:00:00Z,996,45,0.75
1503960366,2016-03-30,2016-03-30T21:00:00Z,570,27,0.45
1503960366,2016-03-30,2016-03-30T22:00:00Z,38,3,0.05
1503960366,2016-03-30,2016-03-30T23:00:00Z,510,18,0.3
1503960366,2016-03-31,2016-03-31T00:00:00Z,154,11,0.183333
1503960366,2016-03-31,2016-03-31T01:00:00Z,0,0,0
1503960366,2016-03-31,2016-03-31T02:00:00Z,129,7,0.116667
1503960366,2016-03-31,2016-03-31T03:00:00Z,0,0,0
1503960366,2016-03-31,2016-03-31T04:00:00Z,0,0,0
1503960366,2016-03-31,2016-03-31T05:00:00Z,0,0,0
1503960366,2016-03-31,2016-03-31T06:00:00Z,0,0,0
1503960366,2016-03-31,2016-03-31T07:00:00Z,34,4,0.066667
1503960366,2016-03-31,2016-03-31T08:00:00Z,164,8,0.133333
1503960366,2016-03-31,2016-03-31T09:00:00Z,1539,29,0.483333
1503960366,2016-03-31,2016-03-31T10:00:00Z,314,13,0.216667
1503960366,2016-03-31,2016-03-31T11:00:00Z,119,4,0.066667
1503960366,2016-03-31,2016-03-31T12:00:00Z,358,13,0.216667
1503960366,2016-03-31,2016-03-31T13:00:00Z,460,16,0.266667
1503960366,2016-03-31,2016-03-31T14:00:00Z,796,26,0.433333
1503960366,2016-03-31,2016-03-31T15:00:00Z,988,25,0.416667
1503960366,2016-03-31,2016-03-31T16:00:00Z,135,8,0.133333
1503960366,2016-03-31,2016-03-31T17:00:00Z,145,10,0.166667
1503960366,2016-03-31,2016-03-31T18:00:00Z,198,12,0.2
1503960366,2016-03-31,2016-03-31T19:00:00Z,231,6,0.1
1503960366,2016-03-31,2016-03-31T20:00:00Z,1497,27,0.45
1503960366,2016-03-31,2016-03-31T21:00:00Z,1011,26,0.433333
1503960366,2016-03-31,2016-03-31T22:00:00Z,307,20,0.333333
1503960366,2016-03-31,2016-03-31T23:00:00Z,3617,97,1.616667
1503960366,2016-04-01,2016-04-01T00:00:00Z,82,5,0.083333
1503960366,2016-04-01,2016-04-01T01:00:00Z,7,1,0.016667
1503960366,2016-04-01,2016-04-01T02:00:00Z,41,3,0.05
1503960366,2016-04-01,2016-04-01T03:00:00Z,106,5,0.083333
1503960366,2016-04-01,2016-04-01T04:00:00Z,0,0,0
1503960366,2016-04-01,2016-04-01T05:00:00Z,0,0,0
1503960366,2016-04-01,2016-04-01T06:00:00Z,0,0,0
1503960366,2016-04-01,2016-04-01T07:00:00Z,43,4,0.066667
1503960366,2016-04-01,2016-04-01T08:00:00Z,251,15,0.25
1503960366,2016-04-01,2016-04-01T09:00:00Z,194,13,0.216667
1503960366,2016-04-01,2016-04-01T10:00:00Z,104,5,0.083333
1503960366,2016-04-01,2016-04-01T11:00:00Z,30,3,0.05
1503960366,2016-04-01,2016-04-01T12:00:00Z,33,2,0.033333
1503960366,2016-04-01,2016-04-01T13:00:00Z,33,2,0.033333
1503960366,2016-04-01,2016-04-01T14:00:00Z,176,12,0.2
1503960366,2016-04-01,2016-04-01T15:00:00Z,152,8,0.133333
1503960366,2016-04-01,2016-04-01T16:00:00Z,343,14,0.233333
1503960366,2016-04-01,2016-04-01T17:00:00Z,20,1,0.016667
1503960366,2016-04-01,2016-04-01T18:00:00Z,109,9,0.15
1503960366,2016-04-01,2016-04-01T19:00:00Z,17,2,0.033333
1503960366,2016-04-01,2016-04-01T20:00:00Z,2534,75,1.25
1503960366,2016-04-01,2016-04-01T21:00:00Z,2861,58,0.966667
1503960366,2016-04-01,2016-04-01T22:00:00Z,3804,103,1.716667
1503960366,2016-04-01,2016-04-01T23:00:00Z,1268,43,0.716667
1503960366,2016-04-02,2016-04-02T00:00:00Z,388,14,0.233333
1503960366,2016-04-02,2016-04-02T01:00:00Z,0,0,0
1503960366,2016-04-02,2016-04-02T02:00:00Z,0,0,0
1503960366,2016-04-02,2016-04-02T03:00:00Z,168,6,0.1
1503960366,2016-04-02,2016-04-02T04:00:00Z,0,0,0
1503960366,2016-04-02,2016-04-02T05:00:00Z,8,1,0.016667
1503960366,2016-04-02,2016-04-02T06:00:00Z,0,0,0
1503960366,2016-04-02,2016-04-02T07:00:00Z,66,6,0.1
1503960366,2016-04-02,2016-04-02T08:00:00Z,26,3,0.05
1503960366,2016-04-02,2016-04-02T09:00:00Z,95,6,0.1
1503960366,2016-04-02,2016-04-02T10:00:00Z,53,4,0.066667
1503960366,2016-04-02,2016-04-02T11:00:00Z,311,15,0.25
1503960366,2016-04-02,2016-04-02T12:00:00Z,23,2,0.033333
1503960366,2016-04-02,2016-04-02T13:00:00Z,486,24,0.4
1503960366,2016-04-02,2016-04-02T14:00:00Z,92,6,0.1
1503960366,2016-04-02,2016-04-02T15:00:00Z,274,18,0.3
1503960366,2016-04-02,2016-04-02T16:00:00Z,675,27,0.45
1503960366,2016-04-02,2016-04-02T17:00:00Z,247,10,0.166667
1503960366,2016-04-02,2016-04-02T18:00:00Z,111,6,0.1
1503960366,2016-04-02,2016-04-02T19:00:00Z,3545,102,1.7
1503960366,2016-04-02,2016-04-02T20:00:00Z,1840,55,0.916667
1503960366,2016-04-02,2016-04-02T21:00:00Z,525,26,0.433333
1503960366,2016-04-02,2016-04-02T22:00:00Z,773,29,0.483333
1503960366,2016-04-02,2016-04-02T23:00:00Z,1542,26,0.433333
1503960366,2016-04-03,2016-04-03T00:00:00Z,256,11,0.183333
1503960366,2016-04-03,2016-04-03T01:00:00Z,11,1,0.016667
1503960366,2016-04-03,2016-04-03T02:00:00Z,91,4,0.066667
1503960366,2016-04-03,2016-04-03T03:00:00Z,41,3,0.05
1503960366,2016-04-03,2016-04-03T04:00:00Z,7,1,0.016667
1503960366,2016-04-03,2016-04-03T05:00:00Z,4,1,0.016667
1503960366,2016-04-03,2016-04-03T06:00:00Z,0,0,0
1503960366,2016-04-03,2016-04-03T07:00:00Z,0,0,0
1503960366,2016-04-03,2016-04-03T08:00:00Z,0,0,0
1503960366,2016-04-03,2016-04-03T09:00:00Z,80,8,0.133333
1503960366,2016-04-03,2016-04-03T10:00:00Z,1746,32,0.533333
1503960366,2016-04-03,2016-04-03T11:00:00Z,462,18,0.3
1503960366,2016-04-03,2016-04-03T12:00:00Z,572,31,0.516667
1503960366,2016-04-03,2016-04-03T13:00:00Z,698,38,0.633333
1503960366,2016-04-03,2016-04-03T14:00:00Z,25,3,0.05
1503960366,2016-04-03,2016-04-03T15:00:00Z,559,32,0.533333
1503960366,2016-04-03,2016-04-03T16:00:00Z,112,9,0.15
1503960366,2016-04-03,2016-04-03T17:00:00Z,288,18,0.3
1503960366,2016-04-03,2016-04-03T18:00:00Z,215,17,0.283333
1503960366,2016-04-03,2016-04-03T19:00:00Z,325,21,0.35
1503960366,2016-04-03,2016-04-03T20:00:00Z,376,18,0.3
1503960366,2016-04-03,2016-04-03T21:00:00Z,308,25,0.416667
1503960366,2016-04-03,2016-04-03T22:00:00Z,203,17,0.283333
1503960366,2016-04-03,2016-04-03T23:00:00Z,3637,111,1.85
1503960366,2016-04-04,2016-04-04T00:00:00Z,121,8,0.133333
1503960366,2016-04-04,2016-04-04T01:00:00Z,53,2,0.033333
1503960366,2016-04-04,2016-04-04T02:00:00Z,63,2,0.033333
1503960366,2016-04-04,2016-04-04T03:00:00Z,9,1,0.016667
1503960366,2016-04-04,2016-04-04T04:00:00Z,0,0,0
1503960366,2016-04-04,2016-04-04T05:00:00Z,31,1,0.016667
1503960366,2016-04-04,2016-04-04T06:00:00Z,0,0,0
1503960366,2016-04-04,2016-04-04T07:00:00Z,37,4,0.066667
1503960366,2016-04-04,2016-04-04T08:00:00Z,407,22,0.366667
1503960366,2016-04-04,2016-04-04T09:00:00Z,1999,41,0.683333
1503960366,2016-04-04,2016-04-04T10:00:00Z,336,15,0.25
1503960366,2016-04-04,2016-04-04T11:00:00Z,348,12,0.2
1503960366,2016-04-04,2016-04-04T12:00:00Z,2113,58,0.966667
1503960366,2016-04-04,2016-04-04T13:00:00Z,262,10,0.166667
1503960366,2016-04-04,2016-04-04T14:00:00Z,516,16,0.266667
1503960366,2016-04-04,2016-04-04T15:00:00Z,112,13,0.216667
1503960366,2016-04-04,2016-04-04T16:00:00Z,206,8,0.133333
1503960366,2016-04-04,2016-04-04T17:00:00Z,758,33,0.55
1503960366,2016-04-04,2016-04-04T18:00:00Z,1444,25,0.416667
1503960366,2016-04-04,2016-04-04T19:00:00Z,2628,71,1.183333
1503960366,2016-04-04,2016-04-04T20:00:00Z,1429,32,0.533333
1503960366,2016-04-04,2016-04-04T21:00:00Z,417,27,0.45
1503960366,2016-04-04,2016-04-04T22:00:00Z,221,9,0.15
1503960366,2016-04-04,2016-04-04T23:00:00Z,1028,40,0.666667
1503960366,2016-04-05,2016-04-05T00:00:00Z,236,15,0.25
1503960366,2016-04-05,2016-04-05T01:00:00Z,45,3,0.05
1503960366,2016-04-05,2016-04-05T02:00:00Z,407,9,0.15
1503960366,2016-04-05,2016-04-05T03:00:00Z,49,3,0.05
1503960366,2016-04-05,2016-04-05T04:00:00Z,0,0,0
1503960366,2016-04-05,2016-04-05T05:00:00Z,0,0,0
1503960366,2016-04-05,2016-04-05T06:00:00Z,6,1,0.016667
1503960366,2016-04-05,2016-04-05T07:00:00Z,19,2,0.033333
1503960366,2016-04-05,2016-04-05T08:00:00Z,181,12,0.2
1503960366,2016-04-05,2016-04-05T09:00:00Z,1769,30,0.5
1503960366,2016-04-05,2016-04-05T10:00:00Z,302,11,0.183333
1503960366,2016-04-05,2016-04-05T11:00:00Z,282,14,0.233333
1503960366,2016-04-05,2016-04-05T12:00:00Z,272,10,0.166667
1503960366,2016-04-05,2016-04-05T13:00:00Z,2532,68,1.133333
1503960366,2016-04-05,2016-04-05T14:00:00Z,1610,43,0.716667
1503960366,2016-04-05,2016-04-05T15:00:00Z,741,36,0.6
1503960366,2016-04-05,2016-04-05T16:00:00Z,565,16,0.266667
1503960366,2016-04-05,2016-04-05T17:00:00Z,447,25,0.416667
1503960366,2016-04-05,2016-04-05T18:00:00Z,1646,52,0.866667
1503960366,2016-04-05,2016-04-05T19:00:00Z,272,24,0.4
1503960366,2016-04-05,2016-04-05T20:00:00Z,2351,53,0.883333
1503960366,2016-04-05,2016-04-05T21:00:00Z,326,22,0.366667
1503960366,2016-04-05,2016-04-05T22:00:00Z,148,9,0.15
1503960366,2016-04-05,2016-04-05T23:00:00Z,638,27,0.45
1503960366,2016-04-06,2016-04-06T00:00:00Z,84,7,0.116667
1503960366,2016-04-06,2016-04-06T01:00:00Z,36,3,0.05
1503960366,2016-04-06,2016-04-06T02:00:00Z,44,2,0.033333
1503960366,2016-04-06,2016-04-06T03:00:00Z,0,0,0
1503960366,2016-04-06,2016-04-06T04:00:00Z,0,0,0
1503960366,2016-04-06,2016-04-06T05:00:00Z,0,0,0
1503960366,2016-04-06,2016-04-06T06:00:00Z,0,0,0
1503960366,2016-04-06,2016-04-06T07:00:00Z,0,0,0
1503960366,2016-04-06,2016-04-06T08:00:00Z,767,15,0.25
1503960366,2016-04-06,2016-04-06T09:00:00Z,1426,24,0.4
1503960366,2016-04-06,2016-04-06T10:00:00Z,399,16,0.266667
1503960366,2016-04-06,2016-04-06T11:00:00Z,96,11,0.183333
1503960366,2016-04-06,2016-04-06T12:00:00Z,161,11,0.183333
1503960366,2016-04-06,2016-04-06T13:00:00Z,2729,75,1.25
1503960366,2016-04-06,2016-04-06T14:00:00Z,71,5,0.083333
1503960366,2016-04-06,2016-04-06T15:00:00Z,145,8,0.133333
1503960366,2016-04-06,2016-04-06T16:00:00Z,116,7,0.116667
1503960366,2016-04-06,2016-04-06T17:00:00Z,112,10,0.166667
1503960366,2016-04-06,2016-04-06T18:00:00Z,1027,21,0.35
1503960366,2016-04-06,2016-04-06T19:00:00Z,1927,53,0.883333
1503960366,2016-04-06,2016-04-06T20:00:00Z,1124,26,0.433333
1503960366,2016-04-06,2016-04-06T21:00:00Z,1320,21,0.35
1503960366,2016-04-06,2016-04-06T22:00:00Z,295,13,0.216667
1503960366,2016-04-06,2016-04-06T23:00:00Z,95,5,0.083333
1503960366,2016-04-07,2016-04-07T00:00:00Z,7,1,0.016667
1503960366,2016-04-07,2016-04-07T01:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T02:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T03:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T04:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T05:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T06:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T07:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T08:00:00Z,0,0,0
1503960366,2016-04-07,2016-04-07T09:00:00Z,1610,29,0.483333
1503960366,2016-04-07,2016-04-07T10:00:00Z,723,25,0.416667
1503960366,2016-04-07,2016-04-07T11:00:00Z,22,2,0.033333
1503960366,2016-04-07,2016-04-07T12:00:00Z,1039,35,0.583333
1503960366,2016-04-07,2016-04-07T13:00:00Z,136,9,0.15
1503960366,2016-04-07,2016-04-07T14:00:00Z,1574,46,0.766667
1503960366,2016-04-07,2016-04-07T15:00:00Z,464,12,0.2
1503960366,2016-04-07,2016-04-07T16:00:00Z,770,21,0.35
1503960366,2016-04-07,2016-04-07T17:00:00Z,357,12,0.2
1503960366,2016-04-07,2016-04-07T18:00:00Z,347,9,0.15
1503960366,2016-04-07,2016-04-07T19:00:00Z,1627,25,0.416667
1503960366,2016-04-07,2016-04-07T20:00:00Z,162,12,0.2
1503960366,2016-04-07,2016-04-07T21:00:00Z,25,2,0.033333
1503960366,2016-04-07,2016-04-07T22:00:00Z,104,6,0.1
1503960366,2016-04-07,2016-04-07T23:00:00Z,1231,40,0.666667
1503960366,2016-04-08,2016-04-08T00:00:00Z,320,14,0.233333
1503960366,2016-04-08,2016-04-08T01:00:00Z,49,2,0.033333
1503960366,2016-04-08,2016-04-08T02:00:00Z,0,0,0
1503960366,2016-04-08,2016-04-08T03:00:00Z,0,0,0
1503960366,2016-04-08,2016-04-08T04:00:00Z,0,0,0
1503960366,2016-04-08,2016-04-08T05:00:00Z,0,0,0
1503960366,2016-04-08,2016-04-08T06:00:00Z,0,0,0
1503960366,2016-04-08,2016-04-08T07:00:00Z,0,0,0
1503960366,2016-04-08,2016-04-08T08:00:00Z,0,0,0
1503960366,2016-04-08,2016-04-08T09:00:00Z,969,22,0.366667
1503960366,2016-04-08,2016-04-08T10:00:00Z,1064,18,0.3
1503960366,2016-04-08,2016-04-08T11:00:00Z,189,8,0.133333
1503960366,2016-04-08,2016-04-08T12:00:00Z,93,5,0.083333
1503960366,2016-04-08,2016-04-08T13:00:00Z,173,10,0.166667
1503960366,2016-04-08,2016-04-08T14:00:00Z,3159,91,1.516667
1503960366,2016-04-08,2016-04-08T15:00:00Z,163,7,0.116667
1503960366,2016-04-08,2016-04-08T16:00:00Z,174,5,0.083333
1503960366,2016-04-08,2016-04-08T17:00:00Z,1353,43,0.716667
1503960366,2016-04-08,2016-04-08T18:00:00Z,223,22,0.366667
1503960366,2016-04-08,2016-04-08T19:00:00Z,2463,75,1.25
1503960366,2016-04-08,2016-04-08T20:00:00Z,1408,21,0.35
1503960366,2016-04-08,2016-04-08T21:00:00Z,465,26,0.433333
1503960366,2016-04-08,2016-04-08T22:00:00Z,107,13,0.216667
1503960366,2016-04-08,2016-04-08T23:00:00Z,149,12,0.2
1503960366,2016-04-09,2016-04-09T00:00:00Z,59,5,0.083333
1503960366,2016-04-09,2016-04-09T01:00:00Z,45,7,0.116667
1503960366,2016-04-09,2016-04-09T02:00:00Z,222,15,0.25
1503960366,2016-04-09,2016-04-09T03:00:00Z,6,1,0.016667
1503960366,2016-04-09,2016-04-09T04:00:00Z,0,0,0
1503960366,2016-04-09,2016-04-09T05:00:00Z,0,0,0
1503960366,2016-04-09,2016-04-09T06:00:00Z,9,1,0.016667
1503960366,2016-04-09,2016-04-09T07:00:00Z,9,1,0.016667
1503960366,2016-04-09,2016-04-09T08:00:00Z,50,3,0.05
1503960366,2016-04-09,2016-04-09T09:00:00Z,49,4,0.066667
1503960366,2016-04-09,2016-04-09T10:00:00Z,615,25,0.416667
1503960366,2016-04-09,2016-04-09T11:00:00Z,102,9,0.15
1503960366,2016-04-09,2016-04-09T12:00:00Z,1854,39,0.65
1503960366,2016-04-09,2016-04-09T13:00:00Z,2109,26,0.433333
1503960366,2016-04-09,2016-04-09T14:00:00Z,26,4,0.066667
1503960366,2016-04-09,2016-04-09T15:00:00Z,1257,38,0.633333
1503960366,2016-04-09,2016-04-09T16:00:00Z,11,2,0.033333
1503960366,2016-04-09,2016-04-09T17:00:00Z,2742,76,1.266667
1503960366,2016-04-09,2016-04-09T18:00:00Z,1692,52,0.866667
1503960366,2016-04-09,2016-04-09T19:00:00Z,65,4,0.066667
1503960366,2016-04-09,2016-04-09T20:00:00Z,193,6,0.1
1503960366,2016-04-09,2016-04-09T21:00:00Z,394,19,0.316667
1503960366,2016-04-09,2016-04-09T22:00:00Z,914,36,0.6
1503960366,2016-04-09,2016-04-09T23:00:00Z,9,1,0.016667
1503960366,2016-04-10,2016-04-10T00:00:00Z,322,17,0.283333
1503960366,2016-04-10,2016-04-10T01:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T02:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T03:00:00Z,142,7,0.116667
1503960366,2016-04-10,2016-04-10T04:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T05:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T06:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T07:00:00Z,18,1,0.016667
1503960366,2016-04-10,2016-04-10T08:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T09:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T10:00:00Z,0,0,0
1503960366,2016-04-10,2016-04-10T11:00:00Z,41,4,0.066667
1503960366,2016-04-10,2016-04-10T12:00:00Z,1093,45,0.75
1503960366,2016-04-10,2016-04-10T13:00:00Z,3328,88,1.466667
1503960366,2016-04-10,2016-04-10T14:00:00Z,1734,46,0.766667
1503960366,2016-04-10,2016-04-10T15:00:00Z,224,17,0.283333
1503960366,2016-04-10,2016-04-10T16:00:00Z,32,3,0.05
1503960366,2016-04-10,2016-04-10T17:00:00Z,17,2,0.033333
1503960366,2016-04-10,2016-04-10T18:00:00Z,8,1,0.016667
1503960366,2016-04-10,2016-04-10T19:00:00Z,117,9,0.15
1503960366,2016-04-10,2016-04-10T20:00:00Z,613,29,0.483333
1503960366,2016-04-10,2016-04-10T21:00:00Z,55,5,0.083333
1503960366,2016-04-10,2016-04-10T22:00:00Z,23,2,0.033333
1503960366,2016-04-10,2016-04-10T23:00:00Z,2290,50,0.833333
1503960366,2016-04-11,2016-04-11T00:00:00Z,0,0,0
1503960366,2016-04-11,2016-04-11T01:00:00Z,0,0,0
1503960366,2016-04-11,2016-04-11T02:00:00Z,91,6,0.1
1503960366,2016-04-11,2016-04-11T03:00:00Z,0,0,0
1503960366,2016-04-11,2016-04-11T04:00:00Z,0,0,0
1503960366,2016-04-11,2016-04-11T05:00:00Z,0,0,0
1503960366,2016-04-11,2016-04-11T06:00:00Z,0,0,0
1503960366,2016-04-11,2016-04-11T07:00:00Z,19,2,0.033333
1503960366,2016-04-11,2016-04-11T08:00:00Z,211,10,0.166667
1503960366,2016-04-11,2016-04-11T09:00:00Z,1762,30,0.5
1503960366,2016-04-11,2016-04-11T10:00:00Z,273,14,0.233333
1503960366,2016-04-11,2016-04-11T11:00:00Z,132,9,0.15
1503960366,2016-04-11,2016-04-11T12:00:00Z,1086,28,0.466667
1503960366,2016-04-11,2016-04-11T13:00:00Z,1434,41,0.683333
1503960366,2016-04-11,2016-04-11T14:00:00Z,394,20,0.333333
1503960366,2016-04-11,2016-04-11T15:00:00Z,509,17,0.283333
1503960366,2016-04-11,2016-04-11T16:00:00Z,446,12,0.2
1503960366,2016-04-11,2016-04-11T17:00:00Z,418,14,0.233333
1503960366,2016-04-11,2016-04-11T18:00:00Z,2340,55,0.916667
1503960366,2016-04-11,2016-04-11T19:00:00Z,1132,19,0.316667
1503960366,2016-04-11,2016-04-11T20:00:00Z,272,17,0.283333
1503960366,2016-04-11,2016-04-11T21:00:00Z,66,5,0.083333
1503960366,2016-04-11,2016-04-11T22:00:00Z,59,6,0.1
1503960366,2016-04-11,2016-04-11T23:00:00Z,346,17,0.283333
1624580081,2016-03-12,2016-03-12T00:00:00Z,231,11,0.183333
1624580081,2016-03-12,2016-03-12T01:00:00Z,208,10,0.166667
1624580081,2016-03-12,2016-03-12T02:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T03:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T04:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T05:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T06:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T07:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T08:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T09:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T10:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T11:00:00Z,24,3,0.05
1624580081,2016-03-12,2016-03-12T12:00:00Z,155,6,0.1
1624580081,2016-03-12,2016-03-12T13:00:00Z,60,3,0.05
1624580081,2016-03-12,2016-03-12T14:00:00Z,112,3,0.05
1624580081,2016-03-12,2016-03-12T15:00:00Z,186,7,0.116667
1624580081,2016-03-12,2016-03-12T16:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T17:00:00Z,0,0,0
1624580081,2016-03-12,2016-03-12T18:00:00Z,190,19,0.316667
1624580081,2016-03-12,2016-03-12T19:00:00Z,361,13,0.216667
1624580081,2016-03-12,2016-03-12T20:00:00Z,94,14,0.233333
1624580081,2016-03-12,2016-03-12T21:00:00Z,157,8,0.133333
1624580081,2016-03-12,2016-03-12T22:00:00Z,59,1,0.016667
1624580081,2016-03-12,2016-03-12T23:00:00Z,258,9,0.15
1624580081,2016-03-13,2016-03-13T00:00:00Z,84,3,0.05
1624580081,2016-03-13,2016-03-13T01:00:00Z,0,1,0.016667
1624580081,2016-03-13,2016-03-13T02:00:00Z,27,1,0.016667
1624580081,2016-03-13,2016-03-13T03:00:00Z,191,12,0.2
1624580081,2016-03-13,2016-03-13T04:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T05:00:00Z,12,2,0.033333
1624580081,2016-03-13,2016-03-13T06:00:00Z,0,1,0.016667
1624580081,2016-03-13,2016-03-13T07:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T08:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T09:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T10:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T11:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T12:00:00Z,207,9,0.15
1624580081,2016-03-13,2016-03-13T13:00:00Z,226,4,0.066667
1624580081,2016-03-13,2016-03-13T14:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T15:00:00Z,0,1,0.016667
1624580081,2016-03-13,2016-03-13T16:00:00Z,54,2,0.033333
1624580081,2016-03-13,2016-03-13T17:00:00Z,0,3,0.05
1624580081,2016-03-13,2016-03-13T18:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T19:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T20:00:00Z,453,16,0.266667
1624580081,2016-03-13,2016-03-13T21:00:00Z,0,0,0
1624580081,2016-03-13,2016-03-13T22:00:00Z,45,2,0.033333
